video_id,keyword,comment_id,author,text,likes,published_at,reply_to
dgVZaAXNr0g,Western Sahara Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAP-UdrU0J9B,@cillianmccauley,"The solution on paper is fairly simple: A free and open refendum supervised by the UN where the Western Sahara’s indigenous people, the Sahrawis, vote to either choose independence or integrate into Morocco. That’s the way innit? Then, why doesn’t the UN do that… i think we know",4,2025-11-01T22:40:31Z,Ugx-3b9tDz9VLjK5jRx4AaABAg
dgVZaAXNr0g,Western Sahara Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAP0t5JBqubS,@samadresch7809,@cillianmccauley Explain to us if you know why,0,2025-11-02T11:42:06Z,Ugx-3b9tDz9VLjK5jRx4AaABAg
dgVZaAXNr0g,Western Sahara Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAP0x5O301K4,@z0rO999,"⁠@cillianmccauleythe reason why the UN doesn’t do that it’s because the U.N. doesn’t know who will vote. Is it the refugees in tindouf , whose exact number are unknown and any attempt to number them are stoped by Algeria and the Polisario. Or is it the population in Morocco (the part controlled by Morocco ), to which the Polisario will refuse as they see it’s not fair. So what now ? Give us a solution to this. Oh I know, since a referendum is practically impossible, the UN should look for other alternatives, and for the past 20 years the Moroccan autonomy plan was the only solution that’s realistic and what happened now with this resolution is just the UN finally adopting it as a basis of future discussions. Effectively marking an end to any talks about a referendum",0,2025-11-02T12:17:04Z,Ugx-3b9tDz9VLjK5jRx4AaABAg
dgVZaAXNr0g,Western Sahara Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAP2tmnHnxm_,@rox282,​@z0rO999they don&#39;t do that because they know Morocco will 100% lose,2,2025-11-03T06:26:39Z,Ugx-3b9tDz9VLjK5jRx4AaABAg
dgVZaAXNr0g,Western Sahara Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAP2xH5Kr0JY,@z0rO999,@rox282based on what ? Who would vote ? The population that was stuck for 50 years in tindouf Algeria who were literally brainwashed all their life or the ones who already in Morocco who bore witness to the development their region knew,0,2025-11-03T06:57:08Z,Ugx-3b9tDz9VLjK5jRx4AaABAg
dgVZaAXNr0g,Western Sahara Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAP30RKRyZe9,@rox282,​@z0rO999maybe because Morocco bombed them or maybe because Morocco starved them or maybe they don&#39;t like Arab kings,0,2025-11-03T07:33:29Z,Ugx-3b9tDz9VLjK5jRx4AaABAg
dgVZaAXNr0g,Western Sahara Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAP46leN8kP3,@cillianmccauley,"@z0rO999 Who carried out constant aggression towards the Sahrawi people? It was Morocco before 21st century. In September 1991, the UN brokered a ceasefire and a simple deal: the 16 year old war would end, and within a year, the UN would organize a referendum to let the Sahrawi peoples decide their future. To make this happen, the UN created a mission called MINURSO. As the voter registry was being made, Morocco flooded Western Sahara with Moroccan settlers and demanded that they be allowed to vote (which cleary would influence the referendum greatly to their favor). This directly violated the Geneva Conventions: “The Occupying Power shall not deport or transfer parts of its civilian population into the territory it occupies”. For more than 30 years, this referendum was not held. There was another referendum in 2007 that was proposed by James Baker, former secretary of state of US, but again Morocco declined… I hope you understand what is going on.",2,2025-11-03T17:48:05Z,Ugx-3b9tDz9VLjK5jRx4AaABAg
dgVZaAXNr0g,Western Sahara Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAP48yUDXXfP,@z0rO999,"⁠@cillianmccauleywrong, Morocco didn’t flood the region with settlers. It was simply sahrawis from flees the Spanish and returned. If Morocco broke anything why didn’t the U.N mentioned and sanctioned Morocco ? You spook about agression of the Sahrawi people yet only Algerian and Polisario n sympathizers media who speak of such agression. Now, the referendum idea is buried deep and will never resurface. The UN now will use the Moroccan autonomy plan to s the only basis of discussion. The Polisario now will either accept or be classified as s a terrorist organization (I didn’t mention their links with Iran Hezbollah, and Sahel terrorists, lol)",1,2025-11-03T18:07:18Z,Ugx-3b9tDz9VLjK5jRx4AaABAg
dgVZaAXNr0g,Western Sahara Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAPDuDz-FyMJ,@SunsetNova,@badrm9175 Algeria has a huge problem in its hands since they have created the Polisario and supplied them with weapons and allowing them to create a mini state in Tindouf they now need to disarm them otherwise the Polisario will turn in the Algerian authorities. The chickens have come home to roost for Algeria 😂😂,0,2025-11-07T13:02:09Z,Ugx-3b9tDz9VLjK5jRx4AaABAg
dgVZaAXNr0g,Western Sahara Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAPDxov4WVFq,@rox282,​@badrm9175 they add Arab for the same reason Algeria did it to try and get support from those pigs,0,2025-11-07T13:33:32Z,Ugx-3b9tDz9VLjK5jRx4AaABAg
dgVZaAXNr0g,Western Sahara Morocco,UgwYMWmThflnfEL-F3x4AaABAg,@asss-u9r,Morocco,0,2025-11-01T10:43:22Z,
dgVZaAXNr0g,Western Sahara Morocco,UgzOouIe_16MNd7gzLd4AaABAg,@asss-u9r,🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦,0,2025-11-01T10:43:14Z,
dgVZaAXNr0g,Western Sahara Morocco,Ugw8RgWqnJFQqU6QmD54AaABAg,@AhmedBenchawi-mor,شكرآ لكل الاصدقاء والاخوة الذين دعمونا في قضيتنا الأولى الصحراء المغربية,19,2025-11-01T08:25:28Z,
dgVZaAXNr0g,Western Sahara Morocco,Ugw8RgWqnJFQqU6QmD54AaABAg.AOyxnHmGvzPAP12BOpaRSj,@KarimAlgeria-e4e,😂😂😂 حمارة بحالكم نقلت ما نقله الاعلام مخزني بالخرف😂😂😂 جاهلة في فهم قرارات الصادرة عن مجلس الأمن,0,2025-11-02T13:10:18Z,Ugw8RgWqnJFQqU6QmD54AaABAg
dgVZaAXNr0g,Western Sahara Morocco,UgwlTpkj1YxgefWyQYV4AaABAg,@swordofallah5431,Vitcory???,0,2025-11-01T04:08:07Z,
dgVZaAXNr0g,Western Sahara Morocco,UgwlTpkj1YxgefWyQYV4AaABAg.AOyVLM7O7FNAOz48KUeZev,@StefanStefan-l7l,Yes what wil you do about it😂😂,16,2025-11-01T09:29:39Z,UgwlTpkj1YxgefWyQYV4AaABAg
dgVZaAXNr0g,Western Sahara Morocco,UgwlTpkj1YxgefWyQYV4AaABAg.AOyVLM7O7FNAQ3jNTtESRm,@ahmedCHAKROUN-j5l,@StefanStefan-l7l    yes yes big victory,0,2025-11-28T10:46:19Z,UgwlTpkj1YxgefWyQYV4AaABAg
rbssHaD5pVA,Western Sahara Morocco,UgyM0P4CbwF4OgwHpsF4AaABAg,@tifawine9113,Vive Sahara western 🇪🇭🇪🇭🇪🇭❤️❤️,1,2026-01-19T18:10:44Z,
rbssHaD5pVA,Western Sahara Morocco,UgwVjMnZ5BXKxRfnvL94AaABAg,@aragoarago6790,FAKE NEWS,0,2025-11-16T16:54:54Z,
rbssHaD5pVA,Western Sahara Morocco,Ugx5R0zW0cfsp8rxKvZ4AaABAg,@user-ni3gg1oh3y,🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🐆🐆🐆🐆🐆🐆🐆🐆🐆🐆🐆🐆🐆🐆🦁🦁🦁🦁🦁🦁🦁🦁🦁🦁🦁🦁🦁🦁🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦,0,2025-11-03T22:13:46Z,
rbssHaD5pVA,Western Sahara Morocco,Ugz0FmhM8Y6cT3SpKIZ4AaABAg,@saidmohsalem2937,Vive l polisario et vive l sahara occidental,1,2025-11-03T19:49:53Z,
rbssHaD5pVA,Western Sahara Morocco,Ugw5uP0KZxFnBlnYm3d4AaABAg,@rox282,The people are just like Thier king disgusting,2,2025-11-03T06:44:11Z,
rbssHaD5pVA,Western Sahara Morocco,UgzZjgNa6v1HQ8A4Ub54AaABAg,@mikebarton,Israel is supporting Morocco. Dwell on that for a minute.,2,2025-11-03T05:53:47Z,
rbssHaD5pVA,Western Sahara Morocco,Ugwj-s6Ny-byyGpZmqB4AaABAg,@bvndo-89,Just for this made Morocco to host the Zionist genocide military navy in their cost.,0,2025-11-03T00:31:08Z,
98gGiCBWWkc,Western Sahara Morocco,UgxPYRibs2rcXaQOytt4AaABAg,@tifawine9113,Free western Sahara 🇪🇭🇪🇭🇪🇭🇪🇭from morocco criminals and terrorists,0,2026-01-18T16:02:50Z,
98gGiCBWWkc,Western Sahara Morocco,Ugz8TnV6M4Dfj2UzMnN4AaABAg,@LST25,Frente Polisario,0,2025-11-11T07:18:33Z,
ZJLhlfAJAGc,Western Sahara Morocco,UgyiIxyNjJpYVS2_U794AaABAg,@Aimancitizens,Western Sahara is not Arab ?,0,2026-01-04T15:06:52Z,
ZJLhlfAJAGc,Western Sahara Morocco,Ugxrd2ou9_QB_A-UYux4AaABAg,@gdaym92izik,Viva polisario 🇪🇭🇪🇭🇪🇭🇪🇭🔥🔥🔥🔥🔥,1,2025-12-23T11:06:02Z,
ZJLhlfAJAGc,Western Sahara Morocco,UgyKiyXFdCptK5ThPkR4AaABAg,@issamchabaa45,The little green spots are actually a no-cross piece of land under MINURSO supervision and Moroccan military control,0,2025-12-15T18:17:56Z,
ZJLhlfAJAGc,Western Sahara Morocco,UgymnGw8KxDHBIDDTnJ4AaABAg,@issamchabaa45,Polisario doesn’t control anything anywhere except the camps in Tindouf( Algeria),0,2025-12-15T18:15:55Z,
ZJLhlfAJAGc,Western Sahara Morocco,UgznEtcpWqKLl8xDlot4AaABAg,@aissadaoud-ot1qd,Defending the polisario front is jst supporting a Algeria puppet state gng🫩,0,2025-12-06T21:27:20Z,
ZJLhlfAJAGc,Western Sahara Morocco,UgzgvG5WFlBeuxllTQt4AaABAg,@awxcqsd,No arab republic on our amazigh land,1,2025-11-29T15:58:32Z,
ZJLhlfAJAGc,Western Sahara Morocco,UgxCi95X27Pcik-qkLZ4AaABAg,@bdahimBakkar,Sahara moroccan it's southern provinces of kingdom,0,2025-11-23T14:54:41Z,
ZJLhlfAJAGc,Western Sahara Morocco,UgxFf_EXBfWbrs-T7Md4AaABAg,@MehdiBarzali,"The UN has come to a unanimous agreement to adhere to Morocco's autonomy plan for that region, meaning that western Sahara is a part of Morocco now but can make its own laws",1,2025-11-23T11:44:13Z,
ZJLhlfAJAGc,Western Sahara Morocco,UgyOv1fl9rEMtPF-2VB4AaABAg,@MrMatt5433,🇪🇭,3,2025-11-20T21:37:37Z,
ZJLhlfAJAGc,Western Sahara Morocco,UgyOv1fl9rEMtPF-2VB4AaABAg.APlIYqjC6NaAQH4GZmg6Ah,@meriemelk9407,🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦,0,2025-12-03T15:07:44Z,UgyOv1fl9rEMtPF-2VB4AaABAg
ZJLhlfAJAGc,Western Sahara Morocco,UgyPEmsTDSmiX5lzs0h4AaABAg,@Charles-ul8zn,"Every dummy this days talks about this conflict I’ll tell you something,  since Polisario declared war against Morocco in 2020 those 20% of land it’s controlled by Moroccan drones if you wanna bit go to tell Polisario to take you there and show us that Polisario controls it",1,2025-11-20T05:37:55Z,
ZJLhlfAJAGc,Western Sahara Morocco,UgyYipz2aQuQShhvYnp4AaABAg,@ramirami5466,It’s Morocco 🇲🇦,0,2025-11-19T19:34:21Z,
ZJLhlfAJAGc,Western Sahara Morocco,UgzhOnicwqtOIubaDfF4AaABAg,@mouaadwdh4767,Free western Sahara 🇪🇭,2,2025-11-12T20:07:40Z,
ZJLhlfAJAGc,Western Sahara Morocco,Ugy9EAotaFs52LcCFsN4AaABAg,@IsmaelMarmaz,Not anymore,0,2025-11-05T13:48:45Z,
ZJLhlfAJAGc,Western Sahara Morocco,UgxJ3aBKiu_ZH4eUxTp4AaABAg,@Insideanatomy20,Video editing services available?,0,2025-11-04T06:37:54Z,
ZJLhlfAJAGc,Western Sahara Morocco,UgyRW2cixzyNbmykFnx4AaABAg,@RedTriangle-b4w,Not anymore ! 😂 Officially Moroccan territory since yesterday  🎉 ciao Macron - Taboun The Atlantic is ours !!! CHECKMATE 🫡,1,2025-11-01T15:52:58Z,
ZJLhlfAJAGc,Western Sahara Morocco,Ugwvc0TOx5LNZCrF1nh4AaABAg,@spaceabdelabrevo5618,🇲🇦🇲🇦♥️♥️ Morocco,0,2025-11-01T14:02:18Z,
ZJLhlfAJAGc,Western Sahara Morocco,UgyUoizKhsLN3-vdKrt4AaABAg,@hajar_nouh,Sahara is morocccannn❤,1,2025-11-01T08:35:49Z,
ZJLhlfAJAGc,Western Sahara Morocco,UgzJ-kA_rSsu3PElR_h4AaABAg,@sunbet_RBX,Fuck western Sahara,1,2025-10-30T20:10:31Z,
ZJLhlfAJAGc,Western Sahara Morocco,UgzJ-kA_rSsu3PElR_h4AaABAg.AOv3tUjbGSyAPGthuR24Yz,@Misericordia-e2c,Therefore Independence,0,2025-11-08T16:55:21Z,UgzJ-kA_rSsu3PElR_h4AaABAg
ZJLhlfAJAGc,Western Sahara Morocco,UgzJ-kA_rSsu3PElR_h4AaABAg.AOv3tUjbGSyAPGuImWUG2E,@sunbet_RBX,No,0,2025-11-08T17:00:31Z,UgzJ-kA_rSsu3PElR_h4AaABAg
ZJLhlfAJAGc,Western Sahara Morocco,UgzJ-kA_rSsu3PElR_h4AaABAg.AOv3tUjbGSyAPGuK36VRi-,@sunbet_RBX,Morocco won<br>Easy,0,2025-11-08T17:00:42Z,UgzJ-kA_rSsu3PElR_h4AaABAg
ZJLhlfAJAGc,Western Sahara Morocco,UgzJ-kA_rSsu3PElR_h4AaABAg.AOv3tUjbGSyAPGv-OLFeFI,@Misericordia-e2c,@sunbet_RBX If you say &quot;Fuck Western Sahara&quot; you say &quot;Fuck the people who live there&quot;. Then give them independence.,0,2025-11-08T17:06:37Z,UgzJ-kA_rSsu3PElR_h4AaABAg
ZJLhlfAJAGc,Western Sahara Morocco,UgwDjNtkIoIB0pW5Ndl4AaABAg,@lifeisart5450,"Mauritania was historically part of Morocco, but Morocco, acting in good faith, granted the people of that region their sovereignty as an expression of brotherhood. This decision, however, was not based on any cultural or national differences, but rather on the country’s distance and the practical challenges of governance. Later, the Bedouins living in Western Sahara, encouraged by Algeria, began demanding the same independence that had been granted to Mauritania. When these demands turned violent, Morocco rejected the comparison, maintaining that the situation in Western Sahara was fundamentally different.",24,2025-10-30T09:04:40Z,
ZJLhlfAJAGc,Western Sahara Morocco,UgwDjNtkIoIB0pW5Ndl4AaABAg.AOtsgeF2bhbAOxSYMuQZSM,@ismaelmouhabofficial,Everyone was part of Morocco atp 😂😂😂😂,6,2025-10-31T18:24:26Z,UgwDjNtkIoIB0pW5Ndl4AaABAg
ZJLhlfAJAGc,Western Sahara Morocco,UgwDjNtkIoIB0pW5Ndl4AaABAg.AOtsgeF2bhbAP49cOVDZAN,@nagalon7255,"Israeli Occupation mindset, “Greater Israel” sounds and looks awfully the same like “Greater Morocco”",5,2025-11-03T18:13:01Z,UgwDjNtkIoIB0pW5Ndl4AaABAg
ZJLhlfAJAGc,Western Sahara Morocco,UgwDjNtkIoIB0pW5Ndl4AaABAg.AOtsgeF2bhbAPC0fMQOO_E,@Sector-6D,"One of ytube&#39;s dumbest comments, Mauritania was never part of Morocco",3,2025-11-06T19:28:42Z,UgwDjNtkIoIB0pW5Ndl4AaABAg
ZJLhlfAJAGc,Western Sahara Morocco,UgwDjNtkIoIB0pW5Ndl4AaABAg.AOtsgeF2bhbAPCshDF4lxH,@lifeisart5450,"​@nagalon7255 nice try, but a very wrong comparison. You should be ashamed of yourself for that.",0,2025-11-07T03:29:33Z,UgwDjNtkIoIB0pW5Ndl4AaABAg
ZJLhlfAJAGc,Western Sahara Morocco,UgwDjNtkIoIB0pW5Ndl4AaABAg.AOtsgeF2bhbAPCsjd0F-sn,@lifeisart5450,"​@ismaelmouhabofficial no, except you not.",0,2025-11-07T03:29:53Z,UgwDjNtkIoIB0pW5Ndl4AaABAg
ZJLhlfAJAGc,Western Sahara Morocco,UgwDjNtkIoIB0pW5Ndl4AaABAg.AOtsgeF2bhbAPDsjd6Yd1U,@Roblox_RussianEmpire,"You are genuinely an idiot. Not only are Mauritanians and Sahrawis distinct people, their land was never truly part of morocco and it was mainly just tribal leaders that had agreements with Morocco. Mauritania also got independence from France, not Morocco. Not to mention, Mauritania invaded Western Sahara. Spain promised an independence referendum to the local sahrawi people but instead made an agreement with Morocco and Mauritania to carve up western sahara. The local sahrawis fought both the spaniards and the invaders.",5,2025-11-07T12:49:08Z,UgwDjNtkIoIB0pW5Ndl4AaABAg
ZJLhlfAJAGc,Western Sahara Morocco,UgwDjNtkIoIB0pW5Ndl4AaABAg.AOtsgeF2bhbAPRXrc0ihZi,@mouaadwdh4767,Never was,0,2025-11-12T20:07:21Z,UgwDjNtkIoIB0pW5Ndl4AaABAg
ZJLhlfAJAGc,Western Sahara Morocco,UgwDjNtkIoIB0pW5Ndl4AaABAg.AOtsgeF2bhbAPZ5Xp6FuIS,@cvird,"​@Sector-6DNo, it was actually part of Morocco, and then France separated it from Morocco.",1,2025-11-15T18:33:46Z,UgwDjNtkIoIB0pW5Ndl4AaABAg
ZJLhlfAJAGc,Western Sahara Morocco,UgwDjNtkIoIB0pW5Ndl4AaABAg.AOtsgeF2bhbAPhAhgyq1sd,@zevorix,"​@mouaadwdh4767instead of yaping, you can see the map of the Almohad state will confirm that it wasn&#39;t just Mauritania that was part of Morocco, but also Andalusia, Algeria, Tunisia, and part of Libya.",0,2025-11-19T07:12:06Z,UgwDjNtkIoIB0pW5Ndl4AaABAg
ZJLhlfAJAGc,Western Sahara Morocco,UgwDjNtkIoIB0pW5Ndl4AaABAg.AOtsgeF2bhbAPhVD8JqX7V,@rifleboy4837,Yeah it&#39;s obviously the fault of some random nomadic people that didnt wanna be assimilated... how curious,1,2025-11-19T10:11:18Z,UgwDjNtkIoIB0pW5Ndl4AaABAg
ZJLhlfAJAGc,Western Sahara Morocco,UgwDjNtkIoIB0pW5Ndl4AaABAg.AOtsgeF2bhbAPhYodyK7WW,@ophirbactrius8285,"Morocco government and regime are one of the pieces of $h!ts of satanic zios filthy, diabolical and terrorists cults in this world.",1,2025-11-19T10:42:46Z,UgwDjNtkIoIB0pW5Ndl4AaABAg
ZJLhlfAJAGc,Western Sahara Morocco,UgwDjNtkIoIB0pW5Ndl4AaABAg.AOtsgeF2bhbAPiZD5Zyt-r,@mouaadwdh4767,​​@zevorix originally belongs to amazigh and they named north Africa kingdom.,0,2025-11-19T20:05:29Z,UgwDjNtkIoIB0pW5Ndl4AaABAg
ZJLhlfAJAGc,Western Sahara Morocco,UgwDjNtkIoIB0pW5Ndl4AaABAg.AOtsgeF2bhbAPqEMtFXVlH,@oussdz99,"&quot; historically &quot; doesn&#39;t have any meaning , it is a phantom word used in the interest of the speaker <br><br>Morocco was historically part of the roman empire , does that mean that it belongs to italy ? It was also part of the omeyyad empire , does that mean that it belongs to saudi arabia ? You see when you use that word in regard of your country , it suddenly doesn&#39;t make any sense 🤯 <br><br>Sahraouis have been abandoned by the king of morroco and they got their independence by their own hands 20 years after morocco&#39;s independence , they have the right to chose their fate , it is not for you to tell who is Moroccan and who isn&#39;t , let the sahraouis have their referendum about belonging or not to the moroccan&#39;s kingdom",5,2025-11-22T19:37:15Z,UgwDjNtkIoIB0pW5Ndl4AaABAg
ZJLhlfAJAGc,Western Sahara Morocco,UgwDjNtkIoIB0pW5Ndl4AaABAg.AOtsgeF2bhbAPqJOu0XK_q,@rifleboy4837,"​@oussdz99Exactly, why would this have any sort of legitimacy ? With that logic you can basically justify almost everything related to territorial conflicts",3,2025-11-22T20:21:12Z,UgwDjNtkIoIB0pW5Ndl4AaABAg
ZJLhlfAJAGc,Western Sahara Morocco,UgwDjNtkIoIB0pW5Ndl4AaABAg.AOtsgeF2bhbAQ9qsFddAIe,@hinatasama9128,"I’m Moroccan myself you just making stuff up , you need to chill fr 😭",2,2025-11-30T19:47:16Z,UgwDjNtkIoIB0pW5Ndl4AaABAg
ZJLhlfAJAGc,Western Sahara Morocco,UgwDjNtkIoIB0pW5Ndl4AaABAg.AOtsgeF2bhbAQBQjr0SfnN,@yahiakantour4384,"Colonialism fantasy,  you are a franch creation , founded by a franch Marshall named Hubert lautay,  how the f Mauritania was yours while you didn&#39;t exist before 1912 ???",0,2025-12-01T10:28:41Z,UgwDjNtkIoIB0pW5Ndl4AaABAg
ZJLhlfAJAGc,Western Sahara Morocco,UgwDjNtkIoIB0pW5Ndl4AaABAg.AOtsgeF2bhbAQJwiIBs0s3,@minecraftlover-y1o,As an Indian I confirm my country was also part of morocco,3,2025-12-04T17:50:44Z,UgwDjNtkIoIB0pW5Ndl4AaABAg
ZJLhlfAJAGc,Western Sahara Morocco,UgwN23LJC9Ixfo0Q-DV4AaABAg,@redabakkali6390,Moroccan Sahara till the end of time!,12,2025-10-28T14:46:10Z,
ZJLhlfAJAGc,Western Sahara Morocco,UgwN23LJC9Ixfo0Q-DV4AaABAg.AOpLB7x8-SnAOswGezEYGz,@datniggaeazye.5968,Morocco is a diet Israel,0,2025-10-30T00:16:42Z,UgwN23LJC9Ixfo0Q-DV4AaABAg
ZJLhlfAJAGc,Western Sahara Morocco,UgxNoY0-XpXbVtuiHBV4AaABAg,@RusdiyantoIsmuhu,Sdvjdjxv🇦🇼🇨🇻🇧🇮🇧🇴 ejeleksjleydkwowjsldidlxid dan kdkdldkdloslzhru yang idjdjkdod dan kdkdldkdloslzhru hkdldudje ada di ykxj yang ririejdu Ir ruhr area yang masih bagus di ykxj yang jejdi di dunia ini ei ur heart series yang masih urut satu dari ini semua tidak bisa di dunia dan akhirat kelak di ykxj dan tukin di ruridjdjjdkdjfhfk di dunia yang masih,0,2025-10-28T11:06:59Z,
ZJLhlfAJAGc,Western Sahara Morocco,Ugyhy0b5M67lXzM7C3V4AaABAg,@Blackisciple,FREEDOM for Western Sahara🇪🇭,16,2025-10-27T22:27:24Z,
ZJLhlfAJAGc,Western Sahara Morocco,Ugyhy0b5M67lXzM7C3V4AaABAg.AOnaALKnLO0AOo24cOmiae,@samimellouki3139,Frieden für Marokkos Sahara🇲🇦🦁❤,2,2025-10-28T02:40:01Z,Ugyhy0b5M67lXzM7C3V4AaABAg
