video_id,keyword,comment_id,author,text,likes,published_at,reply_to,clean_text
dgVZaAXNr0g,Western Sahara Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAOzv_T63TA5,@mohfar8605,"​@--36--<br>Morocco controls this economically important region, and this decision gives it the legitimacy to receive investments there, which means achieving economic growth. As for the Polisario, they will remain in Algerian territory awaiting aid.",0,2025-11-01T17:25:21Z,UgyB4pr9LMd7sJiilXl4AaABAg,brmorocco controls this economically important region and this decision gives it the legitimacy to receive investments there which means achieving economic growth as for the polisario they will remain in algerian territory awaiting aid
dgVZaAXNr0g,Western Sahara Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP-aTTuTw-d,@youneskhouloud2504,@--36--hhhhhhhh how to tell me your algerian without saying so تحشا ليك ايوصبع البركة فراسك فمليارات الدولارات,0,2025-11-01T23:40:08Z,UgyB4pr9LMd7sJiilXl4AaABAg,hhhhhhhh how to tell me your algerian without saying so
dgVZaAXNr0g,Western Sahara Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP0Dw46lt_j,@sportssaga4839,@youneskhouloud2504Moroccans threw Palestine under the bus to achieve this,1,2025-11-02T05:33:42Z,UgyB4pr9LMd7sJiilXl4AaABAg,youneskhouloudmoroccans threw palestine under the bus to achieve this
dgVZaAXNr0g,Western Sahara Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP0Qq6ZrVVT,@--36--,@youneskhouloud2504 I am Morrocan/German. So someone using common sense for you is an Algerian. Interesting.,2,2025-11-02T07:26:29Z,UgyB4pr9LMd7sJiilXl4AaABAg,youneskhouloud i am morrocangerman so someone using common sense for you is an algerian interesting
dgVZaAXNr0g,Western Sahara Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP0bzAzkkv1,@Alsharaylive,"If you do not accept, she will be classified as a terrorist organization.",2,2025-11-02T09:12:34Z,UgyB4pr9LMd7sJiilXl4AaABAg,if you do not accept she will be classified as a terrorist organization
dgVZaAXNr0g,Western Sahara Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP0tmah5kP7,@samadresch7809,"The Polisario Front cannot oppose the US, otherwise it will cease to exist.",0,2025-11-02T11:48:08Z,UgyB4pr9LMd7sJiilXl4AaABAg,the polisario front cannot oppose the us otherwise it will cease to exist
dgVZaAXNr0g,Western Sahara Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP19jItXSfE,@sportssaga4839,@Alsharayliveillegitimate ?,1,2025-11-02T14:16:14Z,UgyB4pr9LMd7sJiilXl4AaABAg,alsharayliveillegitimate
dgVZaAXNr0g,Western Sahara Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP19otjU6MC,@sportssaga4839,@samadresch7809why did Morocco sell themselves to Zionists ? Why did Morocco backstab Palestinians ?,1,2025-11-02T14:17:00Z,UgyB4pr9LMd7sJiilXl4AaABAg,samadreschwhy did morocco sell themselves to zionists why did morocco backstab palestinians
dgVZaAXNr0g,Western Sahara Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP1CfpPSqPE,@samadresch7809,@sportssaga4839 Sir tchra,0,2025-11-02T14:41:59Z,UgyB4pr9LMd7sJiilXl4AaABAg,sportssaga sir tchra
dgVZaAXNr0g,Western Sahara Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP1JMrI92bm,@--36--,@Alsharaylive which still does not solve the problem,2,2025-11-02T15:40:25Z,UgyB4pr9LMd7sJiilXl4AaABAg,alsharaylive which still does not solve the problem
dgVZaAXNr0g,Western Sahara Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP2GswjVQUx,@shush1501,​@--36--moroccan control most of the population coastline and the most populated and devoloped cities,0,2025-11-03T00:37:58Z,UgyB4pr9LMd7sJiilXl4AaABAg,moroccan control most of the population coastline and the most populated and devoloped cities
dgVZaAXNr0g,Western Sahara Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP2k02bPXKG,@user-ox4hz3cn8b,"​@sportssaga4839 simple, not your f%ing business.",0,2025-11-03T05:01:13Z,UgyB4pr9LMd7sJiilXl4AaABAg,sportssaga simple not your fing business
dgVZaAXNr0g,Western Sahara Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP499DBhfJU,@z0rO999,@sportssaga4839to answer your question. It’s simply because your question is wrong . Morocco didn’t sell its self to anyone (prove it if you can ) and Morocco didn’t backstab anyone (Morocco in fact was one of the few nations who sent humanitarian aid to Gaza ),0,2025-11-03T18:08:54Z,UgyB4pr9LMd7sJiilXl4AaABAg,sportssagato answer your question its simply because your question is wrong morocco didnt sell its self to anyone prove it if you can and morocco didnt backstab anyone morocco in fact was one of the few nations who sent humanitarian aid to gaza
dgVZaAXNr0g,Western Sahara Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP49k1QT3Lq,@--36--,@shush1501 I guess you didn&#39;t get what I said. Reread.,0,2025-11-03T18:14:04Z,UgyB4pr9LMd7sJiilXl4AaABAg,shush i guess you didnt get what i said reread
dgVZaAXNr0g,Western Sahara Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP4ZfJjbHyT,@sportssaga4839,@z0rO999you recognized Israel - humanitarian aid often ends up in the hands of Zionists or their controlled opposition in Hamas,1,2025-11-03T22:00:37Z,UgyB4pr9LMd7sJiilXl4AaABAg,zroyou recognized israel humanitarian aid often ends up in the hands of zionists or their controlled opposition in hamas
dgVZaAXNr0g,Western Sahara Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAP7bW5fmW_l,@sportssaga4839,"@user-ox4hz3cn8byou sure made it everyone’s business at the UN lol😂 are you okay ? No one likes to flaunt their nationality in people’s faces more than a  Moroccan either. And I love Moroccan people by the way, just not you nationalists.",1,2025-11-05T02:23:09Z,UgyB4pr9LMd7sJiilXl4AaABAg,useroxhzcnbyou sure made it everyones business at the un lol are you okay no one likes to flaunt their nationality in peoples faces more than a moroccan either and i love moroccan people by the way just not you nationalists
dgVZaAXNr0g,Western Sahara Morocco,UgyB4pr9LMd7sJiilXl4AaABAg.AOzeAIxdj7NAPEDeRc23yM,@sportssaga4839,@badrm9175downed Israeli warplanes  and still refuse to sell out to  them,1,2025-11-07T16:00:39Z,UgyB4pr9LMd7sJiilXl4AaABAg,badrmdowned israeli warplanes and still refuse to sell out to them
dgVZaAXNr0g,Western Sahara Morocco,UgwYdks68cYj1xgX0Ql4AaABAg,@abdelillahmoukkad3371,Go go Morocco congratulations victory,10,2025-11-01T13:10:35Z,,go go morocco congratulations victory
dgVZaAXNr0g,Western Sahara Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg,@SunsetNova,This represents a total and utter humiliation for Algeria. A new era of peace and prosperity for Morocco begins and Algerias dream of accessing the Atlantic is in ruins 😂😂😂,12,2025-11-01T12:43:12Z,,this represents a total and utter humiliation for algeria a new era of peace and prosperity for morocco begins and algerias dream of accessing the atlantic is in ruins
dgVZaAXNr0g,Western Sahara Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAP-UdrU0J9B,@cillianmccauley,"The solution on paper is fairly simple: A free and open refendum supervised by the UN where the Western Sahara’s indigenous people, the Sahrawis, vote to either choose independence or integrate into Morocco. That’s the way innit? Then, why doesn’t the UN do that… i think we know",4,2025-11-01T22:40:31Z,Ugx-3b9tDz9VLjK5jRx4AaABAg,the solution on paper is fairly simple a free and open refendum supervised by the un where the western saharas indigenous people the sahrawis vote to either choose independence or integrate into morocco thats the way innit then why doesnt the un do that i think we know
dgVZaAXNr0g,Western Sahara Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAP0t5JBqubS,@samadresch7809,@cillianmccauley Explain to us if you know why,0,2025-11-02T11:42:06Z,Ugx-3b9tDz9VLjK5jRx4AaABAg,cillianmccauley explain to us if you know why
dgVZaAXNr0g,Western Sahara Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAP0x5O301K4,@z0rO999,"⁠@cillianmccauleythe reason why the UN doesn’t do that it’s because the U.N. doesn’t know who will vote. Is it the refugees in tindouf , whose exact number are unknown and any attempt to number them are stoped by Algeria and the Polisario. Or is it the population in Morocco (the part controlled by Morocco ), to which the Polisario will refuse as they see it’s not fair. So what now ? Give us a solution to this. Oh I know, since a referendum is practically impossible, the UN should look for other alternatives, and for the past 20 years the Moroccan autonomy plan was the only solution that’s realistic and what happened now with this resolution is just the UN finally adopting it as a basis of future discussions. Effectively marking an end to any talks about a referendum",0,2025-11-02T12:17:04Z,Ugx-3b9tDz9VLjK5jRx4AaABAg,cillianmccauleythe reason why the un doesnt do that its because the un doesnt know who will vote is it the refugees in tindouf whose exact number are unknown and any attempt to number them are stoped by algeria and the polisario or is it the population in morocco the part controlled by morocco to which the polisario will refuse as they see its not fair so what now give us a solution to this oh i know since a referendum is practically impossible the un should look for other alternatives and for the past years the moroccan autonomy plan was the only solution thats realistic and what happened now with this resolution is just the un finally adopting it as a basis of future discussions effectively marking an end to any talks about a referendum
dgVZaAXNr0g,Western Sahara Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAP2tmnHnxm_,@rox282,​@z0rO999they don&#39;t do that because they know Morocco will 100% lose,2,2025-11-03T06:26:39Z,Ugx-3b9tDz9VLjK5jRx4AaABAg,zrothey dont do that because they know morocco will lose
dgVZaAXNr0g,Western Sahara Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAP2xH5Kr0JY,@z0rO999,@rox282based on what ? Who would vote ? The population that was stuck for 50 years in tindouf Algeria who were literally brainwashed all their life or the ones who already in Morocco who bore witness to the development their region knew,0,2025-11-03T06:57:08Z,Ugx-3b9tDz9VLjK5jRx4AaABAg,roxbased on what who would vote the population that was stuck for years in tindouf algeria who were literally brainwashed all their life or the ones who already in morocco who bore witness to the development their region knew
dgVZaAXNr0g,Western Sahara Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAP30RKRyZe9,@rox282,​@z0rO999maybe because Morocco bombed them or maybe because Morocco starved them or maybe they don&#39;t like Arab kings,0,2025-11-03T07:33:29Z,Ugx-3b9tDz9VLjK5jRx4AaABAg,zromaybe because morocco bombed them or maybe because morocco starved them or maybe they dont like arab kings
dgVZaAXNr0g,Western Sahara Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAP46leN8kP3,@cillianmccauley,"@z0rO999 Who carried out constant aggression towards the Sahrawi people? It was Morocco before 21st century. In September 1991, the UN brokered a ceasefire and a simple deal: the 16 year old war would end, and within a year, the UN would organize a referendum to let the Sahrawi peoples decide their future. To make this happen, the UN created a mission called MINURSO. As the voter registry was being made, Morocco flooded Western Sahara with Moroccan settlers and demanded that they be allowed to vote (which cleary would influence the referendum greatly to their favor). This directly violated the Geneva Conventions: “The Occupying Power shall not deport or transfer parts of its civilian population into the territory it occupies”. For more than 30 years, this referendum was not held. There was another referendum in 2007 that was proposed by James Baker, former secretary of state of US, but again Morocco declined… I hope you understand what is going on.",2,2025-11-03T17:48:05Z,Ugx-3b9tDz9VLjK5jRx4AaABAg,zro who carried out constant aggression towards the sahrawi people it was morocco before st century in september the un brokered a ceasefire and a simple deal the year old war would end and within a year the un would organize a referendum to let the sahrawi peoples decide their future to make this happen the un created a mission called minurso as the voter registry was being made morocco flooded western sahara with moroccan settlers and demanded that they be allowed to vote which cleary would influence the referendum greatly to their favor this directly violated the geneva conventions the occupying power shall not deport or transfer parts of its civilian population into the territory it occupies for more than years this referendum was not held there was another referendum in that was proposed by james baker former secretary of state of us but again morocco declined i hope you understand what is going on
dgVZaAXNr0g,Western Sahara Morocco,Ugx-3b9tDz9VLjK5jRx4AaABAg.AOzQI0Q_AxSAP48yUDXXfP,@z0rO999,"⁠@cillianmccauleywrong, Morocco didn’t flood the region with settlers. It was simply sahrawis from flees the Spanish and returned. If Morocco broke anything why didn’t the U.N mentioned and sanctioned Morocco ? You spook about agression of the Sahrawi people yet only Algerian and Polisario n sympathizers media who speak of such agression. Now, the referendum idea is buried deep and will never resurface. The UN now will use the Moroccan autonomy plan to s the only basis of discussion. The Polisario now will either accept or be classified as s a terrorist organization (I didn’t mention their links with Iran Hezbollah, and Sahel terrorists, lol)",1,2025-11-03T18:07:18Z,Ugx-3b9tDz9VLjK5jRx4AaABAg,cillianmccauleywrong morocco didnt flood the region with settlers it was simply sahrawis from flees the spanish and returned if morocco broke anything why didnt the un mentioned and sanctioned morocco you spook about agression of the sahrawi people yet only algerian and polisario n sympathizers media who speak of such agression now the referendum idea is buried deep and will never resurface the un now will use the moroccan autonomy plan to s the only basis of discussion the polisario now will either accept or be classified as s a terrorist organization i didnt mention their links with iran hezbollah and sahel terrorists lol
